;;;;;;;;;;;;;;;;;0;0;0;1;1;1;4;5;7;8;9;10;11;16;16;16;16;16;16;16;
;;;;;;;;;;;;;;;;;RECEIVER;RECEIVER;RECEIVER;CURRENT F1678;CURRENT F1678;CURRENT F1678;RPM SENSOR;TEMPERATURE SENSOR;TEMPERATURE SENSOR;TEMPERATURE SENSOR;TEMPERATURE SENSOR;TEMPERATURE SENSOR;TEMPERATURE SENSOR;GPS;GPS;GPS;GPS;GPS;GPS;GPS;
TIME;CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8;CH9;CH10;CH11;CH12;CH13;CH14;CH15;CH16;BATTERY;EXTERNAL BATTERY;STATUS;CURRENT;VOLTAGE;CAPACITY;ROTATION;TEMPERATURE;TEMPERATURE;TEMPERATURE;TEMPERATURE;TEMPERATURE;TEMPERATURE;DISTANCE;SPEED;ALTITUDE;VARIOMETER;LATITUDE;LONGITUDE;TIME(UTC);
100275;0,0;0,3;56,2;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,8;  7,9;   180;  4326; 145; 139; 128;  69;  95; 122;---;---;    0,0;    0,0;---;---;---;
101288;0,0;0,3;56,2;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,8;  7,9;   181;  4428; 145; 138; 128;  68;  94; 122;---;---;    0,0;    0,0;---;---;---;
102300;0,0;0,3;56,2;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,8;  7,9;   181;  4698; 144; 138; 128;  68;  94; 122;---;---;    0,0;    0,0;---;---;---;
103312;0,0;0,3;56,2;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,8;  7,9;   181;  4722; 144; 138; 127;  67;  93; 122;---;---;    0,0;    0,0;---;---;---;
104324;0,0;0,3;56,2;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,8;  7,9;   181;  4758; 143; 138; 127;  67;  92; 122;---;---;    0,0;    0,0;---;---;---;
105336;0,0;0,3;56,2;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,8;  7,9;   181;  4776; 143; 138; 127;  67;  92; 121;---;---;    1,0;    0,0;---;---;---;
106353;0,0;0,3;56,2;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,8;  7,9;   181;  4734; 143; 138; 127;  67;  92; 121;---;---;    0,0;    0,0;---;---;---;
107365;0,0;0,3;56,2;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,8;  7,9;   181;  4734; 143; 138; 127;  67;  91; 121;---;---;    0,0;    0,0;---;---;---;
108383;0,0;0,3;56,2;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,8;  7,9;   181;  4836; 142; 138; 127;  66;  91; 121;---;---;    0,0;    0,0;---;---;---;
109397;0,0;0,3;56,2;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,8;  7,9;   181;  4728; 142; 138; 127;  65;  90; 121;---;---;    0,0;    0,0;---;---;---;
110409;0,0;0,3;56,2;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,8;  7,9;   181;  4728; 142; 138; 127;  64;  90; 120;---;---;    0,0;    0,0;---;---;---;
111422;0,0;0,3;56,2;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,8;  7,9;   181;  4728; 142; 138; 127;  64;  90; 120;---;---;    0,0;    0,0;---;---;---;
112434;0,0;0,3;56,2;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,8;  7,9;   181;  4728; 142; 138; 127;  64;  90; 119;---;---;    0,0;    0,0;---;---;---;
113446;0,0;0,3;56,2;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,8;  7,9;   182;  4824; 140; 138; 127;  64;  89; 119;---;---;    0,0;    0,0;---;---;---;
114458;0,0;0,3;61,3;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,8;  7,9;   182;  4956; 140; 138; 127;  64;  89; 119;---;---;    0,0;    0,0;---;---;---;
115470;0,0;0,4;68,6;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,8;  7,9;   182;  4644; 140; 138; 127;  65;  89; 119;---;---;    0,0;    0,0;---;---;---;
116482;0,0;0,3;68,6;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,8;  7,9;   182;  4134; 139; 138; 127;  65;  89; 120;---;---;    0,0;    0,0;---;---;---;
117494;0,0;0,3;68,6;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,8;  7,9;   182;  4200; 139; 138; 127;  65;  89; 120;---;---;   -1,0;    0,0;---;---;---;
118506;0,0;0,3;68,6;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,8;  7,9;   182;  4200; 139; 138; 127;  65;  89; 121;---;---;   -1,0;    0,0;---;---;---;
119519;0,0;0,4;68,6;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,8;  7,9;   183;  4152; 139; 137; 127;  65;  88; 121;---;---;    0,0;    0,0;---;---;---;
120530;0,0;0,3;68,6;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,8;  7,9;   183;  4224; 138; 137; 127;  65;  88; 121;---;---;    0,0;    0,0;---;---;---;
121542;0,0;0,3;68,6;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,8;  7,9;   183;  4188; 138; 137; 127;  65;  88; 120;---;---;    0,0;    0,0;---;---;---;
122554;0,0;0,3;68,6;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,8;  7,9;   183;  4170; 137; 137; 127;  65;  88; 120;---;---;    0,0;    0,0;---;---;---;
123566;0,0;0,3;68,6;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,8;  7,9;   183;  4086; 137; 136; 126;  65;  87; 119;---;---;    0,0;    0,0;---;---;---;
124578;0,0;0,3;68,6;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,8;  7,9;   183;  4056; 136; 136; 126;  65;  87; 118;---;---;    0,0;    0,0;---;---;---;
125590;0,0;0,3;68,6;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,8;  7,9;   183;  4062; 136; 135; 126;  65;  86; 117;---;---;    0,0;    0,0;---;---;---;
126603;0,0;0,4;68,6;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,8;  7,9;   183;  4044; 135; 135; 125;  65;  86; 117;---;---;    0,0;    0,0;---;---;---;
127615;0,0;0,3;68,6;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,8;  7,9;   184;  4020; 134; 134; 125;  65;  85; 117;---;---;    0,0;    0,0;---;---;---;
128627;0,0;0,3;68,6;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,8;  7,9;   184;  4056; 134; 134; 124;  65;  85; 117;---;---;    0,0;    0,0;---;---;---;
129639;0,0;0,4;68,6;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,8;  7,9;   184;  4146; 133; 134; 124;  65;  85; 117;---;---;    0,0;    0,0;---;---;---;
130650;0,0;0,3;68,6;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,8;  7,9;   184;  4128; 133; 133; 123;  65;  84; 117;---;---;    0,0;    0,0;---;---;---;
131661;0,0;0,3;68,6;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,8;  7,9;   184;  4134; 132; 133; 123;  64;  83; 117;---;---;    0,0;    0,0;---;---;---;
132673;0,0;0,4;68,6;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,8;  7,9;   184;  4194; 132; 132; 122;  64;  83; 117;     0;    0;    0,0;    0,0;N 58:16.0576;E 12:16.6158;14:00:03;
133685;0,0;0,3;68,6;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,8;  7,9;   184;  4380; 131; 132; 122;  64;  82; 117;     0;    0;    0,0;    0,0;N 58:16.0576;E 12:16.6158;14:00:03;
134698;0,0;0,4;68,6;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,8;  7,9;   185;  4446; 131; 131; 122;  63;  82; 116;     0;    0;    0,0;    0,0;N 58:16.0575;E 12:16.6162;14:00:04;
135710;0,0;0,3;68,6;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,8;  7,9;   185;  4482; 130; 131; 121;  62;  81; 116;     0;    0;    0,0;    0,0;N 58:16.0572;E 12:16.6163;14:00:05;
136722;0,0;0,3;68,6;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,8;  7,9;   185;  4542; 130; 131; 121;  62;  81; 115;     0;    0;    0,0;    0,0;N 58:16.0578;E 12:16.6165;14:00:06;
137734;0,0;0,4;68,6;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,8;  7,9;   185;  4566; 130; 130; 120;  62;  80; 114;     0;    0;    0,0;    0,0;N 58:16.0578;E 12:16.6165;14:00:06;
138746;0,0;0,3;68,6;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,8;  7,9;   185;  4578; 129; 130; 120;  62;  80; 113;     1;    0;    0,0;    0,0;N 58:16.0567;E 12:16.6155;14:00:08;
139758;0,0;0,3;68,6;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,8;  7,9;   185;  4662; 129; 130; 120;  62;  79; 113;     2;    0;    0,0;    0,0;N 58:16.0564;E 12:16.6153;14:00:09;
140773;0,0;0,3;89,9;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,8;  7,9;   185;  4662; 129; 130; 119;  62;  79; 113;     1;    0;    0,0;    0,0;N 58:16.0566;E 12:16.6159;14:00:10;
141786;0,0;0,3;75,7;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,9;  7,9;   185;  3252; 128; 130; 119;  62;  79; 113;     1;    0;    0,0;    0,0;N 58:16.0566;E 12:16.6160;14:00:11;
142797;0,0;0,3;75,7;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,8;  7,9;   186;  4290; 128; 129; 119;  62;  79; 114;     1;    0;    0,0;    0,0;N 58:16.0568;E 12:16.6160;14:00:13;
143811;0,0;0,3;75,7;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,8;  7,9;   186;  4074; 128; 129; 119;  62;  79; 113;     0;    0;    0,0;    0,0;N 58:16.0572;E 12:16.6161;14:00:14;
144823;0,0;0,3;75,7;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,8;  7,9;   186;  4146; 127; 129; 119;  62;  79; 113;     0;    0;    0,0;    0,0;N 58:16.0575;E 12:16.6161;14:00:15;
145835;0,0;0,3;89,9;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,8;  7,9;   186;  4098; 127; 128; 118;  63;  79; 113;     0;    0;    0,0;    0,0;N 58:16.0578;E 12:16.6161;14:00:16;
146847;0,0;0,3;89,9;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,8;  7,9;   186;  3198; 127; 128; 118;  63;  79; 113;     0;    0;    0,0;    0,0;N 58:16.0579;E 12:16.6162;14:00:17;
147859;0,0;0,4;89,9;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,9;   186;  3492; 126; 128; 118;  64;  79; 113;     1;    0;    0,0;    0,0;N 58:16.0582;E 12:16.6163;14:00:18;
148871;0,0;0,4;89,9;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,9;  7,9;   186;  3570; 126; 127; 118;  64;  79; 113;     1;    0;    0,0;    0,0;N 58:16.0585;E 12:16.6164;14:00:19;
149883;0,0;0,3;89,9;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,9;  7,9;   186;  3582; 125; 127; 118;  64;  79; 113;     2;    0;    0,0;    0,0;N 58:16.0587;E 12:16.6165;14:00:20;
150896;0,0;0,3;89,9;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,9;  7,9;   187;  3648; 125; 126; 117;  64;  79; 113;     1;    0;    0,0;    0,0;N 58:16.0586;E 12:16.6165;14:00:21;
151908;0,0;0,3;89,9;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,9;  7,9;   187;  3636; 124; 125; 116;  64;  79; 112;     1;    0;    0,0;    0,0;N 58:16.0581;E 12:16.6162;14:00:22;
152919;0,0;0,4;89,9;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,9;  7,9;   187;  3690; 123; 125; 115;  64;  79; 112;     0;    0;    1,0;    0,0;N 58:16.0577;E 12:16.6161;14:00:23;
153932;0,0;0,3;89,9;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,9;  7,9;   187;  3660; 123; 124; 115;  63;  79; 112;     1;    0;    0,0;    0,0;N 58:16.0570;E 12:16.6157;14:00:24;
154945;0,0;0,3;89,9;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,9;  7,9;   187;  3708; 122; 123; 114;  63;  79; 112;     2;    0;    0,0;    0,0;N 58:16.0564;E 12:16.6152;14:00:25;
155957;0,0;0,3;89,9;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,9;  7,9;   187;  3696; 121; 123; 113;  63;  79; 110;     2;    0;    0,0;    0,0;N 58:16.0561;E 12:16.6150;14:00:26;
156969;0,0;0,3;89,9;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,9;   187;  3744; 121; 122; 112;  63;  79; 110;     3;    0;    0,0;    0,0;N 58:16.0558;E 12:16.6148;14:00:27;
157980;0,0;0,3;89,9;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,9;   187;  3738; 120; 122; 112;  62;  79; 110;     3;    0;    0,0;    0,0;N 58:16.0557;E 12:16.6148;14:00:28;
158992;0,0;0,4;89,9;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,9;   187;  3738; 120; 122; 111;  61;  79; 110;     4;    0;    0,0;    0,0;N 58:16.0553;E 12:16.6146;14:00:29;
160004;0,0;0,3;89,9;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,9;   188;  3780; 118; 121; 110;  61;  79; 110;     4;    0;    0,0;    0,0;N 58:16.0553;E 12:16.6146;14:00:30;
161016;0,0;0,3;89,9;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,9;  7,9;   188;  3780; 118; 120; 110;  61;  80; 110;     5;    0;    0,0;    0,0;N 58:16.0549;E 12:16.6143;14:00:31;
162028;0,0;0,4;89,9;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,9;  7,9;   188;  3738; 117; 120; 109;  61;  80; 109;     6;    0;    0,0;    0,0;N 58:16.0541;E 12:16.6139;14:00:32;
163039;0,0;0,4;89,9;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,9;  7,9;   188;  3786; 116; 119; 108;  61;  80; 109;     8;    0;    0,0;    0,0;N 58:16.0533;E 12:16.6133;14:00:33;
164050;0,0;0,3;89,9;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,9;  7,9;   188;  3786; 116; 119; 108;  61;  80; 109;     9;    0;    0,0;    0,0;N 58:16.0528;E 12:16.6130;14:00:34;
165061;0,0;0,4;89,9;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,9;  7,9;   188;  3762; 115; 119; 107;  61;  80; 109;     9;    0;    0,0;    0,0;N 58:16.0527;E 12:16.6129;14:00:35;
166073;0,0;0,4;89,9;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,9;  7,9;   188;  3762; 115; 119; 107;  61;  80; 108;    10;    0;    0,0;    0,0;N 58:16.0523;E 12:16.6126;14:00:36;
167085;0,0;0,3;89,9;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,9;  7,9;   189;  3756; 114; 118; 107;  61;  80; 108;    10;    0;    0,0;    0,0;N 58:16.0521;E 12:16.6125;14:00:37;
168097;0,0;0,3;89,9;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,9;  7,9;   189;  3798; 113; 118; 106;  61;  81; 108;    10;    0;    0,0;    0,0;N 58:16.0521;E 12:16.6124;14:00:38;
169109;0,0;0,4;89,9;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,9;  7,9;   189;  3804; 113; 117; 106;  61;  81; 107;     9;    0;    0,0;    0,0;N 58:16.0525;E 12:16.6127;14:00:39;
170121;0,0;0,3;89,9;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,9;  7,9;   189;  3810; 112; 117; 105;  60;  81; 107;     9;    0;    0,0;    0,0;N 58:16.0527;E 12:16.6128;14:00:40;
171133;0,0;0,3;89,9;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,9;  7,9;   189;  3762; 111; 117; 105;  60;  81; 107;     9;    0;    0,0;    0,0;N 58:16.0527;E 12:16.6129;14:00:41;
172145;0,0;0,4;89,9;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,9;  7,9;   189;  3822; 111; 116; 104;  60;  81; 107;     9;    0;    0,0;    0,0;N 58:16.0527;E 12:16.6129;14:00:43;
173157;0,0;0,3;89,9;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,9;  7,9;   189;  3792; 110; 116; 104;  61;  82; 107;     9;    0;    0,0;    0,0;N 58:16.0528;E 12:16.6129;14:00:44;
174169;0,0;0,4;89,9;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,9;  7,9;   189;  3810; 110; 115; 104;  61;  82; 107;     9;    0;    0,0;    0,0;N 58:16.0529;E 12:16.6130;14:00:45;
175180;0,0;0,3;89,9;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,9;  7,9;   190;  3828; 109; 115; 103;  61;  82; 107;     9;    0;    0,0;    0,0;N 58:16.0527;E 12:16.6129;14:00:46;
176191;0,0;0,4;89,9;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,9;  7,9;   190;  3792; 109; 115; 103;  61;  82; 107;     9;    0;    0,0;    0,0;N 58:16.0526;E 12:16.6128;14:00:47;
177203;0,0;0,3;89,9;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,9;  7,9;   190;  3816; 108; 115; 103;  61;  82; 106;     9;    0;    0,0;    0,0;N 58:16.0526;E 12:16.6129;14:00:48;
178215;0,0;0,4;89,9;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,9;  7,9;   190;  3852; 108; 114; 102;  62;  82; 106;     9;    0;    0,0;    0,0;N 58:16.0526;E 12:16.6129;14:00:49;
179228;0,0;0,4;89,9;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,9;  7,9;   190;  3822; 107; 114; 102;  62;  82; 105;     9;    0;    0,0;    0,0;N 58:16.0526;E 12:16.6129;14:00:49;
180240;0,0;0,3;89,9;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,9;  7,9;   190;  3834; 107; 114; 102;  62;  82; 104;     9;    0;    0,0;    0,0;N 58:16.0525;E 12:16.6129;14:00:50;
181252;0,0;0,4;89,9;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,9;  7,9;   190;  3810; 106; 114; 102;  63;  82; 104;     9;    0;    0,0;    0,0;N 58:16.0525;E 12:16.6129;14:00:51;
182264;0,0;0,4;89,9;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,9;  7,9;   191;  3810; 106; 113; 101;  62;  83; 104;     9;    0;    0,0;    0,0;N 58:16.0525;E 12:16.6129;14:00:52;
183276;0,0;0,4;89,9;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,9;  7,9;   191;  3828; 105; 113; 101;  62;  83; 104;    10;    0;    0,0;    0,0;N 58:16.0524;E 12:16.6129;14:00:53;
184288;0,0;0,3;89,9;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,9;  7,9;   191;  3828; 105; 113; 101;  62;  83; 103;     9;    0;    0,0;    0,0;N 58:16.0525;E 12:16.6129;14:00:54;
185301;0,0;0,3;89,9;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,9;  7,9;   191;  3852; 104; 112; 101;  62;  83; 103;     9;    0;    0,0;    0,0;N 58:16.0525;E 12:16.6130;14:00:55;
186313;0,0;0,4;89,9;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,9;  7,9;   191;  3852; 104; 112; 100;  63;  83; 103;     9;    0;    0,0;    0,0;N 58:16.0526;E 12:16.6131;14:00:56;
187324;0,0;0,4;89,9;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,9;  7,9;   191;  3828; 104; 112; 100;  64;  84; 103;     9;    0;    0,0;    0,0;N 58:16.0526;E 12:16.6130;14:00:57;
188336;0,0;0,4;89,9;0,0;100,0;0,0;0,4;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,9;  7,9;   191;  3822; 103; 112; 100;  64;  84; 103;     9;    0;    1,0;    0,0;N 58:16.0525;E 12:16.6129;14:00:58;
189351;0,0;0,3;89,9;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,9;  7,9;   191;  3834; 103; 111;  99;  64;  85; 102;     9;    0;    1,0;    0,0;N 58:16.0525;E 12:16.6129;14:00:59;
190365;0,0;0,3;89,9;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,9;  7,9;   191;  3834; 103; 111;  99;  65;  85; 102;     9;    0;    1,0;    0,0;N 58:16.0525;E 12:16.6129;14:01:00;
